title,N,thesession_url,type,file_name,yt_link,instrumentation,instrument,segmentation,beats
The Humours Of Ballyloughlin,13,,jig,13_v06.mp3,youtube.com/watch/pwoT0w84uUQ,solo,hammered_dulcimer,"[10.100680272, 20.070181406, 29.671519274, 39.220113379, 49.020975057, 58.846303855, 68.881995465, 78.547301587]","[0.208979592, 0.753038549, 1.423106576, 1.956077098, 2.612244898, 3.204353741, 3.770272109, 4.40893424, 4.991156463, 5.571609977, 6.185873016, 6.855827664, 7.432970522, 8.057210884, 8.72, 9.388321995, 10.100680272, 10.736303855, 11.352857143, 11.93521542, 12.678095238, 13.270204082, 13.839251701, 14.439433107, 15.032267574, 15.70829932, 16.280340136, 16.919115646, 17.527437642, 18.187505669, 18.814240363, 19.404648526, 20.070181406, 20.668276644, 21.265396825, 21.857641723, 22.430884354, 23.001995465, 23.639591837, 24.242244898, 24.903401361, 25.43829932, 26.055170068, 26.669727891, 27.221043084, 27.79185941, 28.456054422, 29.094603175, 29.671519274, 30.277437642, 30.916054422, 31.467482993, 32.041972789, 32.67047619, 33.225464853, 33.856281179, 34.440612245, 35.037959184, 35.665986395, 36.288594104, 36.878480726, 37.452290249, 38.0230839, 38.606507937, 39.220113379, 39.853219955, 40.437732426, 41.025487528, 41.659954649, 42.255714286, 42.889410431, 43.508820862, 44.104263039, 44.756462585, 45.348571429, 45.951609977, 46.549092971, 47.205578231, 47.841768707, 48.439160998, 49.020975057, 49.622721088, 50.221950113, 50.83861678, 51.479410431, 52.1030839, 52.716712018, 53.309342404, 53.929863946, 54.551451247, 55.16968254, 55.820770975, 56.424965986, 57.018979592, 57.672585034, 58.242040816, 58.846303855, 59.486643991, 60.12292517, 60.788956916, 61.42414966, 62.040612245, 62.705759637, 63.345736961, 63.962494331, 64.538911565, 65.137913832, 65.777097506, 66.336485261, 66.937165533, 67.556802721, 68.170272109, 68.881995465, 69.520544218, 70.079070295, 70.679138322, 71.302902494, 71.947029478, 72.527528345, 73.131020408, 73.744943311, 74.387142857, 74.97600907, 75.594739229, 76.147369615, 76.719138322, 77.286258503, 77.97260771]"
The Humours Of Ballyloughlin,13,,jig,13_v07.mp3,youtube.com/watch/r-wxU_8Jak0,solo,flute,"[9.415328798, 17.317460317, 25.274376417, 33.193650794, 41.003310658, 48.817777778, 56.716190476, 64.487619048]","[0.121904762, 1.431972789, 2.09707483, 2.683605442, 3.20276644, 3.7930839, 4.318390023, 4.822471655, 5.302857143, 5.800634921, 6.349206349, 6.852063492, 7.387142857, 7.88031746, 8.416961451, 8.904217687, 9.415328798, 9.927482993, 10.410589569, 10.896575964, 11.413333333, 11.862471655, 12.350770975, 12.866462585, 13.350816327, 13.834535147, 14.370090703, 14.853922902, 15.342517007, 15.832471655, 16.354081633, 16.831587302, 17.317460317, 17.821927438, 18.303741497, 18.81170068, 19.287891156, 19.794285714, 20.287800454, 20.775578231, 21.276643991, 21.788752834, 22.311927438, 22.819954649, 23.285873016, 23.751020408, 24.263605442, 24.766145125, 25.274376417, 25.768185941, 26.24, 26.767482993, 27.256712018, 27.732244898, 28.240181406, 28.703718821, 29.198344671, 29.70829932, 30.215396825, 30.704263039, 31.15260771, 31.659433107, 32.184603175, 32.680634921, 33.193650794, 33.678208617, 34.1861678, 34.651995465, 35.137006803, 35.631904762, 36.16739229, 36.657505669, 37.132834467, 37.637687075, 38.145895692, 38.619931973, 39.055238095, 39.549546485, 40.048163265, 40.525555556, 41.003310658, 41.532199546, 42.022290249, 42.494897959, 42.968480726, 43.445873016, 43.951746032, 44.454603175, 44.952743764, 45.442517007, 45.914671202, 46.425419501, 46.885895692, 47.365623583, 47.873945578, 48.332517007, 48.817777778, 49.30015873, 49.776485261, 50.266689342, 50.75015873, 51.249977324, 51.738276644, 52.221814059, 52.715351474, 53.22893424, 53.723922902, 54.198435374, 54.654399093, 55.166099773, 55.672947846, 56.181133787, 56.716190476, 57.182857143, 57.711360544, 58.198185941, 58.662675737, 59.142267574, 59.657369615, 60.140181406, 60.582789116, 61.058208617, 61.549115646, 62.029478458, 62.519251701, 63.070680272, 63.538367347, 64.024603175]"
The Humours Of Ballyloughlin,13,,jig,13_v08.mp3,youtube.com/watch/ux_9TnElIoI,solo,flute,"[9.698344671, 18.551746032, 27.268503401, 36.112244898, 44.727437642, 53.559115646, 62.252698413, 70.704761905]","[0.045714286, 1.051428571, 1.71755102, 2.336689342, 2.966598639, 3.536689342, 4.135736961, 4.647619048, 5.240770975, 5.8338322, 6.381405896, 6.94553288, 7.515170068, 8.063061224, 8.614489796, 9.161814059, 9.698344671, 10.2938322, 10.849931973, 11.444671202, 11.97569161, 12.544852608, 13.067029478, 13.589478458, 14.158367347, 14.698231293, 15.226485261, 15.754739229, 16.328843537, 16.862947846, 17.382879819, 17.933877551, 18.551746032, 19.079183673, 19.641564626, 20.17585034, 20.695600907, 21.211655329, 21.775646259, 22.317596372, 22.879909297, 23.414875283, 23.967301587, 24.501111111, 25.0230839, 25.545623583, 26.093537415, 26.682993197, 27.268503401, 27.823151927, 28.392811791, 28.967256236, 29.500952381, 30.044126984, 30.578684807, 31.094671202, 31.631473923, 32.216938776, 32.786575964, 33.36707483, 33.891360544, 34.436485261, 34.974399093, 35.561814059, 36.112244898, 36.646802721, 37.178820862, 37.752108844, 38.300090703, 38.86015873, 39.39585034, 39.868662132, 40.431020408, 40.963197279, 41.503287982, 42.039863946, 42.579478458, 43.112857143, 43.644058957, 44.164535147, 44.727437642, 45.301405896, 45.868004535, 46.396303855, 46.909024943, 47.485260771, 48.086054422, 48.64106576, 49.179569161, 49.704761905, 50.253424036, 50.840090703, 51.362426304, 51.896371882, 52.474943311, 53.004943311, 53.559115646, 54.115464853, 54.680498866, 55.232426304, 55.743424036, 56.302312925, 56.845873016, 57.390589569, 57.926145125, 58.417641723, 58.95723356, 59.514671202, 60.044988662, 60.5930839, 61.146303855, 61.67968254, 62.252698413, 62.844807256, 63.38276644, 63.964943311, 64.495600907, 65.010068027, 65.538321995, 66.078185941, 66.595011338, 67.108367347, 67.661564626, 68.188752834, 68.742176871, 69.295396825, 69.837664399, 70.362857143]"
The Humours Of Ballyloughlin,13,,jig,13_v09.mp3,youtube.com/watch/QzE439U5iMI,ensemble,guitar,"[7.73877551, 15.386122449, 23.096598639, 30.646394558, 38.180362812, 45.799297052, 53.457165533, 61.068480726]","[0.010884354, 0.517619048, 1.030385488, 1.502040816, 1.968503401, 2.468571429, 2.951836735, 3.408117914, 3.910884354, 4.398820862, 4.863628118, 5.347777778, 5.818072562, 6.278911565, 6.766213152, 7.255510204, 7.73877551, 8.241632653, 8.699183673, 9.214693878, 9.711020408, 10.169863946, 10.647346939, 11.146780045, 11.595056689, 12.051519274, 12.530680272, 13.01675737, 13.483061224, 13.947505669, 14.439637188, 14.92244898, 15.386122449, 15.875918367, 16.372244898, 16.83478458, 17.30276644, 17.789387755, 18.268027211, 18.788571429, 19.210816327, 19.697029478, 20.180952381, 20.680226757, 21.173741497, 21.623197279, 22.099591837, 22.565306122, 23.096598639, 23.58276644, 24.061678005, 24.540589569, 25.012244898, 25.45537415, 25.94399093, 26.412879819, 26.851315193, 27.314761905, 27.797619048, 28.264557823, 28.744693878, 29.23537415, 29.714331066, 30.181315193, 30.646394558, 31.131836735, 31.599047619, 32.083174603, 32.560090703, 33.032358277, 33.514603175, 33.97675737, 34.441655329, 34.897460317, 35.380544218, 35.864081633, 36.329002268, 36.798390023, 37.261632653, 37.729614512, 38.180362812, 38.690249433, 39.219954649, 39.684353741, 40.163265306, 40.634920635, 41.063038549, 41.570975057, 42.016621315, 42.48106576, 43.029478458, 43.499387755, 43.980045351, 44.435011338, 44.912698413, 45.378798186, 45.799297052, 46.300204082, 46.814399093, 47.263424036, 47.747664399, 48.215578231, 48.697664399, 49.1961678, 49.700362812, 50.166780045, 50.631496599, 51.091156463, 51.555555556, 52.063492063, 52.51430839, 53.014058957, 53.457165533, 53.942834467, 54.448435374, 54.931791383, 55.409070295, 55.871405896, 56.352403628, 56.827755102, 57.263197279, 57.737346939, 58.196326531, 58.664807256, 59.116507937, 59.64814059, 60.117369615, 60.600975057, 61.068480726]"
The Humours Of Ballyloughlin,13,,jig,13_v10.mp3,youtube.com/watch/crVnm6I1YQI,ensemble,"guitar, fiddle","[7.937959184, 15.791020408, 23.684353741, 31.510816327, 39.432993197, 47.321972789, 55.150657596, 62.95170068]","[0.127709751, 0.626938776, 1.119750567, 1.590566893, 2.049160998, 2.550204082, 3.047619048, 3.552653061, 4.057687075, 4.512653061, 5.01877551, 5.475918367, 5.982040816, 6.445510204, 6.935147392, 7.416621315, 7.937959184, 8.457142857, 8.927346939, 9.387709751, 9.862675737, 10.34739229, 10.874920635, 11.371972789, 11.875555556, 12.358820862, 12.823219955, 13.305034014, 13.833287982, 14.315102041, 14.825941043, 15.307755102, 15.791020408, 16.306938776, 16.809795918, 17.299591837, 17.750204082, 18.279183673, 18.768979592, 19.301587302, 19.760181406, 20.211519274, 20.735419501, 21.234648526, 21.669297052, 22.180861678, 22.720725624, 23.196734694, 23.684353741, 24.136031746, 24.663673469, 25.130702948, 25.617165533, 26.101746032, 26.63478458, 27.123605442, 27.597346939, 28.107301587, 28.57292517, 29.053174603, 29.540702948, 30.013151927, 30.526689342, 31.026530612, 31.510816327, 32.000634921, 32.500725624, 33.013061224, 33.484603175, 34.006099773, 34.517142857, 34.997324263, 35.499138322, 35.971269841, 36.448390023, 36.9661678, 37.494421769, 37.999455782, 38.481269841, 38.946235828, 39.432993197, 39.925623583, 40.449160998, 40.909115646, 41.398503401, 41.895827664, 42.380793651, 42.896326531, 43.364716553, 43.849546485, 44.365079365, 44.837165533, 45.353106576, 45.868798186, 46.357346939, 46.849206349, 47.321972789, 47.833219955, 48.32952381, 48.814172336, 49.298367347, 49.776734694, 50.258684807, 50.767210884, 51.253469388, 51.731451247, 52.194013605, 52.688027211, 53.180340136, 53.670090703, 54.174693878, 54.685419501, 55.150657596, 55.650249433, 56.147913832, 56.614512472, 57.096213152, 57.601950113, 58.097891156, 58.585623583, 59.06414966, 59.546530612, 60.031315193, 60.498004535, 60.997936508, 61.497505669, 61.96106576, 62.444399093, 62.95170068]"
The Humours Of Bandon,14,https://thesession.org/tunes/2193,jig,14_v01.mp3,youtube.com/watch/QYYIsUf-vvU,ensemble,"guitar, mandolin","[8.845351474, 16.873401361, 24.867120181, 32.856077098, 40.76414966, 48.680408163, 56.533333333, 64.295895692]","[0.759342404, 1.266213152, 1.755260771, 2.234920635, 2.757369615, 3.247301587, 3.744217687, 4.288435374, 4.767346939, 5.282539683, 5.776621315, 6.269387755, 6.828117914, 7.328798186, 7.814965986, 8.315646259, 8.845351474, 9.353287982, 9.843764172, 10.35984127, 10.849160998, 11.341814059, 11.87845805, 12.342857143, 12.850793651, 13.337029478, 13.883106576, 14.360022676, 14.897052154, 15.364489796, 15.850680272, 16.342539683, 16.873401361, 17.378117914, 17.892244898, 18.402970522, 18.872653061, 19.3669161, 19.876802721, 20.35553288, 20.846417234, 21.339637188, 21.82755102, 22.328344671, 22.864399093, 23.365079365, 23.865759637, 24.344671202, 24.867120181, 25.33877551, 25.839455782, 26.340136054, 26.855328798, 27.334240363, 27.820272109, 28.328344671, 28.843537415, 29.315238095, 29.848798186, 30.365736961, 30.880907029, 31.394172336, 31.878820862, 32.376258503, 32.856077098, 33.364897959, 33.873174603, 34.377845805, 34.861315193, 35.370022676, 35.865170068, 36.361723356, 36.843310658, 37.34122449, 37.828684807, 38.311678005, 38.827460317, 39.310408163, 39.800045351, 40.273401361, 40.76414966, 41.255419501, 41.75952381, 42.26553288, 42.774195011, 43.261564626, 43.753696145, 44.253287982, 44.792290249, 45.263696145, 45.727437642, 46.22877551, 46.733356009, 47.229727891, 47.697029478, 48.165804989, 48.680408163, 49.180385488, 49.696712018, 50.208185941, 50.657800454, 51.154217687, 51.646417234, 52.121179138, 52.615510204, 53.085396825, 53.611428571, 54.113628118, 54.585192744, 55.092630385, 55.560680272, 56.06893424, 56.533333333, 57.034013605, 57.505668934, 58.013605442, 58.507029478, 58.993197279, 59.493877551, 59.96553288, 60.45170068, 60.937868481, 61.408027211, 61.893333333, 62.390453515, 62.845079365, 63.341836735, 63.808707483, 64.295895692]"
The Humours Of Bandon,14,,jig,14_v02.mp3,youtube.com/watch/te0H8qP-iYk,ensemble,"guitar, fiddle","[9.436938776, 17.692312925, 25.840340136, 34.138730159, 42.320657596, 50.781791383, 58.992267574]","[1.06122449, 1.575034014, 2.146394558, 2.67755102, 3.189070295, 3.740907029, 4.255918367, 4.755170068, 5.273877551, 5.811904762, 6.339047619, 6.861496599, 7.397006803, 7.892789116, 8.407732426, 8.925170068, 9.436938776, 9.96585034, 10.479342404, 10.974331066, 11.483809524, 11.978321995, 12.526598639, 13.04462585, 13.594263039, 14.101768707, 14.610861678, 15.126780045, 15.618367347, 16.139863946, 16.639637188, 17.171315193, 17.692312925, 18.216462585, 18.762653061, 19.226371882, 19.743356009, 20.213446712, 20.722902494, 21.2238322, 21.767414966, 22.280907029, 22.798117914, 23.325124717, 23.840725624, 24.355396825, 24.830249433, 25.327845805, 25.840340136, 26.324693878, 26.838820862, 27.333877551, 27.892131519, 28.412517007, 28.906213152, 29.453061224, 30.001632653, 30.529773243, 31.058662132, 31.557664399, 32.074353741, 32.602426304, 33.149387755, 33.64047619, 34.138730159, 34.655804989, 35.195170068, 35.686281179, 36.249251701, 36.732517007, 37.221201814, 37.699047619, 38.206507937, 38.739410431, 39.272131519, 39.804535147, 40.288004535, 40.803265306, 41.308276644, 41.839092971, 42.320657596, 42.843219955, 43.3561678, 43.872630385, 44.380816327, 44.909002268, 45.452539683, 46.027755102, 46.541496599, 47.06829932, 47.608163265, 48.113197279, 48.683537415, 49.179863946, 49.728435374, 50.247437642, 50.781791383, 51.282244898, 51.813628118, 52.344761905, 52.821292517, 53.352653061, 53.866031746, 54.361587302, 54.856598639, 55.391269841, 55.911156463, 56.423310658, 56.923151927, 57.407619048, 57.940566893, 58.480589569, 58.992267574]"
The Humours Of Bandon,14,,jig,14_v03.mp3,youtube.com/watch/wI23FXPjMMU,ensemble,"accordion, guitar","[8.039909297, 15.815351474, 23.71893424, 31.687981859, 39.575510204, 47.47755102, 55.365079365]","[0.108843537, 0.613151927, 1.127619048, 1.62829932, 2.099002268, 2.572675737, 3.093015873, 3.573469388, 4.054761905, 4.523673469, 5.02814059, 5.522970522, 6.034943311, 6.546485261, 7.041020408, 7.531972789, 8.039909297, 8.487482993, 8.99, 9.471156463, 9.958344671, 10.433310658, 10.93185941, 11.406870748, 11.898843537, 12.394807256, 12.855736961, 13.339092971, 13.845170068, 14.319569161, 14.821496599, 15.297301587, 15.815351474, 16.32047619, 16.851791383, 17.360340136, 17.848730159, 18.31845805, 18.786122449, 19.267755102, 19.751360544, 20.266462585, 20.743514739, 21.249954649, 21.7361678, 22.215283447, 22.731179138, 23.22861678, 23.71893424, 24.156054422, 24.699705215, 25.222222222, 25.752380952, 26.245804989, 26.768253968, 27.239909297, 27.733333333, 28.212244898, 28.741950113, 29.213605442, 29.699773243, 30.247619048, 30.693877551, 31.207256236, 31.687981859, 32.136780045, 32.631519274, 33.089274376, 33.58585034, 34.081950113, 34.557868481, 35.050634921, 35.569455782, 36.059863946, 36.593197279, 37.108390023, 37.590929705, 38.13877551, 38.599546485, 39.07845805, 39.575510204, 40.076190476, 40.551473923, 41.041269841, 41.549206349, 42.046258503, 42.561451247, 43.047619048, 43.519274376, 43.984693878, 44.509750567, 45.003174603, 45.474829932, 45.990702948, 46.50521542, 46.976870748, 47.47755102, 47.974603175, 48.453514739, 48.957823129, 49.447619048, 49.892902494, 50.408027211, 50.886213152, 51.376825397, 51.856371882, 52.348888889, 52.844943311, 53.414603175, 53.892063492, 54.4, 54.892698413, 55.365079365]"
The Humours Of Bandon,14,,jig,14_v04.mp3,youtube.com/watch/ZdyYP9OZCHU,ensemble,"accordion, piano","[8.685079365, 16.803038549, 24.94755102, 33.118730159, 41.187596372, 49.307142857, 57.450068027]","[0.65015873, 1.158798186, 1.655918367, 2.129365079, 2.629387755, 3.112312925, 3.600680272, 4.087052154, 4.62877551, 5.096031746, 5.61723356, 6.116984127, 6.614648526, 7.12537415, 7.628163265, 8.136394558, 8.685079365, 9.200907029, 9.717460317, 10.214988662, 10.717052154, 11.245714286, 11.756938776, 12.244421769, 12.729115646, 13.257210884, 13.772312925, 14.265056689, 14.780589569, 15.297709751, 15.795351474, 16.300793651, 16.803038549, 17.33707483, 17.85292517, 18.344285714, 18.862653061, 19.363514739, 19.863310658, 20.352902494, 20.849886621, 21.364421769, 21.878526077, 22.401292517, 22.913945578, 23.422244898, 23.911814059, 24.439365079, 24.94755102, 25.456984127, 25.97260771, 26.490022676, 27.008866213, 27.480634921, 27.9938322, 28.500612245, 29.012879819, 29.527505669, 30.038185941, 30.562743764, 31.085827664, 31.577460317, 32.092834467, 32.600022676, 33.118730159, 33.632834467, 34.116938776, 34.635759637, 35.147482993, 35.648072562, 36.160839002, 36.661156463, 37.17553288, 37.667981859, 38.170975057, 38.6769161, 39.188095238, 39.699705215, 40.193356009, 40.696893424, 41.187596372, 41.700045351, 42.198231293, 42.711496599, 43.215827664, 43.744943311, 44.25968254, 44.79478458, 45.262562358, 45.777823129, 46.273673469, 46.785238095, 47.284852608, 47.784875283, 48.316984127, 48.793809524, 49.307142857, 49.813061224, 50.327460317, 50.797414966, 51.313151927, 51.829478458, 52.338911565, 52.845986395, 53.362086168, 53.896598639, 54.377210884, 54.892857143, 55.403151927, 55.920204082, 56.430521542, 56.967052154, 57.450068027]"
The Lark In The Morning,15,https://thesession.org/tunes/62,jig,15_v01.mp3,youtube.com/watch/lfQEVsYOW_g,solo,whistle,"[9.647891156, 18.331428571, 27.118730159, 35.778684807, 44.425056689, 53.133514739, 61.912675737, 70.694603175]","[0.917188209, 1.520907029, 2.089795918, 2.618049887, 3.155011338, 3.690521542, 4.228571429, 4.767346939, 5.358367347, 5.890612245, 6.426122449, 6.992108844, 7.522539683, 8.06893424, 8.573968254, 9.104761905, 9.647891156, 10.176145125, 10.717460317, 11.292154195, 11.847981859, 12.389297052, 12.920408163, 13.454512472, 14.026417234, 14.584489796, 15.128163265, 15.673106576, 16.210612245, 16.765714286, 17.286145125, 17.777777778, 18.331428571, 18.877460317, 19.432675737, 19.970566893, 20.534353741, 21.065442177, 21.622857143, 22.148571429, 22.714920635, 23.250793651, 23.804444444, 24.363174603, 24.917913832, 25.473015873, 26.006349206, 26.57015873, 27.118730159, 27.672290249, 28.212244898, 28.713469388, 29.288707483, 29.835578231, 30.381632653, 30.920816327, 31.446712018, 31.976417234, 32.529160998, 33.055782313, 33.587301587, 34.126077098, 34.679365079, 35.236598639, 35.778684807, 36.339591837, 36.870748299, 37.413356009, 37.945578231, 38.48, 39.00244898, 39.544489796, 40.115918367, 40.675918367, 41.200975057, 41.775600907, 42.289342404, 42.829206349, 43.33877551, 43.902040816, 44.425056689, 44.968163265, 45.515306122, 46.068571429, 46.607346939, 47.134693878, 47.668571429, 48.230204082, 48.798367347, 49.334421769, 49.869863946, 50.429387755, 50.953469388, 51.466122449, 52.033015873, 52.574693878, 53.133514739, 53.70122449, 54.23755102, 54.75755102, 55.314285714, 55.853061224, 56.398208617, 56.932244898, 57.489319728, 58.002244898, 58.561836735, 59.079183673, 59.704489796, 60.250249433, 60.773877551, 61.336553288, 61.912675737, 62.434285714, 62.985895692, 63.550340136, 64.080068027, 64.614240363, 65.166507937, 65.764897959, 66.287346939, 66.819591837, 67.378707483, 67.920634921, 68.483265306, 69.031133787, 69.596734694, 70.12244898]"
The Lark In The Morning,15,,jig,15_v02.mp3,youtube.com/watch/R3yNj4_NejA,ensemble,whistle,"[10.214603175, 19.043809524, 27.839024943, 36.704761905, 45.426938776, 54.228752834]","[1.022222222, 1.611428571, 2.267936508, 2.857142857, 3.441269841, 4.039795918, 4.58031746, 5.166984127, 5.745419501, 6.348117914, 6.868571429, 7.442539683, 8.015170068, 8.584126984, 9.141587302, 9.654603175, 10.214603175, 10.778412698, 11.343492063, 11.880634921, 12.433015873, 13.028571429, 13.561564626, 14.126984127, 14.68952381, 15.234285714, 15.777777778, 16.33015873, 16.860952381, 17.453968254, 17.978412698, 18.540952381, 19.043809524, 19.61015873, 20.157460317, 20.704761905, 21.236825397, 21.796825397, 22.364444444, 22.889750567, 23.437460317, 23.994807256, 24.550272109, 25.117460317, 25.667301587, 26.226031746, 26.751746032, 27.248253968, 27.839024943, 28.411292517, 28.947301587, 29.522539683, 30.072380952, 30.626031746, 31.18984127, 31.762539683, 32.273015873, 32.793650794, 33.353650794, 33.914920635, 34.487619048, 35.032380952, 35.591111111, 36.13968254, 36.704761905, 37.278866213, 37.804444444, 38.365555556, 38.871111111, 39.44, 39.966984127, 40.538412698, 41.06031746, 41.62031746, 42.1630839, 42.718911565, 43.263038549, 43.813968254, 44.376235828, 44.881269841, 45.426938776, 46.01324263, 46.513922902, 47.06723356, 47.612517007, 48.166893424, 48.761904762, 49.300226757, 49.815623583, 50.371337868, 50.932154195, 51.452517007, 52.022857143, 52.590294785, 53.128707483, 53.703378685, 54.228752834]"
The Lark In The Morning,15,,jig,15_v03.mp3,youtube.com/watch/_N-neipG-7w,ensemble,"percussion, fiddle","[6.992108844, 13.810362812, 20.67047619, 27.540997732, 34.394920635, 41.246984127, 48.12952381, 54.963809524]","[0.148752834, 0.580090703, 1.019818594, 1.442471655, 1.874285714, 2.304036281, 2.731972789, 3.150136054, 3.570068027, 4.003877551, 4.430498866, 4.850068027, 5.285192744, 5.707755102, 6.136598639, 6.558911565, 6.992108844, 7.403537415, 7.82585034, 8.250340136, 8.680362812, 9.10984127, 9.559365079, 9.960362812, 10.397460317, 10.821133787, 11.255827664, 11.686281179, 12.121904762, 12.543492063, 12.98399093, 13.399365079, 13.810362812, 14.239251701, 14.669206349, 15.100952381, 15.532698413, 15.954512472, 16.386643991, 16.81015873, 17.24952381, 17.673741497, 18.11047619, 18.532063492, 18.963809524, 19.400634921, 19.806984127, 20.243809524, 20.67047619, 21.097142857, 21.546666667, 21.973333333, 22.417777778, 22.841904762, 23.276190476, 23.695238095, 24.137142857, 24.551111111, 24.993015873, 25.396507937, 25.838730159, 26.255238095, 26.69968254, 27.133968254, 27.540997732, 27.959501134, 28.405827664, 28.838095238, 29.267301587, 29.689070295, 30.120634921, 30.532063492, 30.976507937, 31.408253968, 31.837460317, 32.261587302, 32.706031746, 33.12, 33.582222222, 33.965714286, 34.394920635, 34.821587302, 35.278730159, 35.707936508, 36.152380952, 36.579047619, 37.008253968, 37.40952381, 37.841269841, 38.262857143, 38.704285714, 39.110725624, 39.538072562, 39.966575964, 40.403809524, 40.83399093, 41.246984127, 41.686349206, 42.112063492, 42.537142857, 42.971428571, 43.398095238, 43.837460317, 44.256507937, 44.695873016, 45.105578231, 45.550226757, 45.975351474, 46.417868481, 46.838684807, 47.291428571, 47.702857143, 48.12952381, 48.562539683, 48.985396825, 49.414603175, 49.846349206, 50.27047619, 50.72, 51.110680272, 51.555555556, 51.97968254, 52.408888889, 52.843174603, 53.266870748, 53.689297052, 54.115555556, 54.550566893, 54.963809524]"
The Lark In The Morning,15,,jig,15_v04.mp3,youtube.com/watch/7ZsS9AZN1fI,solo,bagpipe,"[8.944761905, 16.810045351, 24.467528345, 32.193809524, 39.666938776, 47.05324263, 54.525170068, 61.829659864]","[0.716190476, 1.428027211, 1.946122449, 2.455238095, 2.944829932, 3.469297052, 4.011972789, 4.536598639, 5.028571429, 5.474829932, 5.982040816, 6.495782313, 6.985578231, 7.512380952, 8.021768707, 8.496326531, 8.944761905, 9.493854875, 9.966417234, 10.451156463, 10.949659864, 11.428571429, 11.935782313, 12.445170068, 12.937868481, 13.420408163, 13.888435374, 14.323809524, 14.813605442, 15.336054422, 15.867573696, 16.325873016, 16.810045351, 17.317006803, 17.788662132, 18.254376417, 18.733696145, 19.239909297, 19.715192744, 20.165079365, 20.62585034, 21.105192744, 21.593197279, 22.068412698, 22.551836735, 23.024036281, 23.50138322, 23.987301587, 24.467528345, 24.999183673, 25.472653061, 25.964399093, 26.471836735, 26.977959184, 27.444897959, 27.892176871, 28.366122449, 28.848684807, 29.346031746, 29.866485261, 30.308571429, 30.814013605, 31.288163265, 31.719183673, 32.193809524, 32.724897959, 33.175510204, 33.681632653, 34.100090703, 34.58829932, 34.99537415, 35.454693878, 35.915102041, 36.450612245, 36.862040816, 37.377959184, 37.780680272, 38.269387755, 38.730884354, 39.211972789, 39.666938776, 40.153469388, 40.631292517, 41.10585034, 41.586938776, 42.059319728, 42.51537415, 42.96707483, 43.448163265, 43.917460317, 44.366802721, 44.878367347, 45.23446712, 45.694421769, 46.157596372, 46.612244898, 47.05324263, 47.548208617, 48.021723356, 48.473469388, 48.925170068, 49.405895692, 49.890249433, 50.321995465, 50.809977324, 51.256848073, 51.742403628, 52.211020408, 52.698412698, 53.166439909, 53.618344671, 54.077097506, 54.525170068, 54.951473923, 55.463038549, 55.885714286, 56.38276644, 56.839183673, 57.306122449, 57.764920635, 58.224761905, 58.703673469, 59.162993197, 59.618820862, 60.07292517, 60.523537415, 60.966462585, 61.387755102]"
The Lark In The Morning,15,,jig,15_v05.mp3,youtube.com/watch/IT56J9T21KU,ensemble,"flute, guitar, percussion","[7.951678005, 15.801179138, 23.71170068, 31.584943311, 39.484013605, 47.373061224, 55.268571429, 63.160566893]","[0.120816327, 0.610612245, 1.048163265, 1.55755102, 1.991836735, 2.520816327, 3.029160998, 3.529977324, 4.009795918, 4.512653061, 4.979591837, 5.462857143, 6.014693878, 6.494693878, 6.958367347, 7.484081633, 7.951678005, 8.431678005, 8.914285714, 9.406258503, 9.906938776, 10.368435374, 10.854603175, 11.337142857, 11.845079365, 12.327619048, 12.845714286, 13.30399093, 13.808979592, 14.298412698, 14.831020408, 15.336780045, 15.801179138, 16.31877551, 16.798526077, 17.292562358, 17.76122449, 18.251156463, 18.745941043, 19.239478458, 19.73446712, 20.244557823, 20.753877551, 21.247528345, 21.729546485, 22.239183673, 22.735283447, 23.232970522, 23.71170068, 24.203129252, 24.698548753, 25.178662132, 25.6669161, 26.176507937, 26.646598639, 27.118730159, 27.631746032, 28.111746032, 28.606984127, 29.117460317, 29.602539683, 30.103945578, 30.552380952, 31.09585034, 31.584943311, 32.094013605, 32.603628118, 33.116553288, 33.62276644, 34.08015873, 34.576394558, 35.050136054, 35.54, 36.039637188, 36.546553288, 37.044671202, 37.54399093, 38.031201814, 38.516349206, 39.008798186, 39.484013605, 39.978798186, 40.507482993, 40.961405896, 41.44707483, 41.939591837, 42.429387755, 42.884126984, 43.378390023, 43.908571429, 44.40276644, 44.934081633, 45.402108844, 45.881451247, 46.366938776, 46.862698413, 47.373061224, 47.861156463, 48.368979592, 48.85877551, 49.36845805, 49.874285714, 50.351473923, 50.843968254, 51.316258503, 51.82877551, 52.352653061, 52.813061224, 53.276734694, 53.801292517, 54.253061224, 54.759183673, 55.268571429, 55.787755102, 56.278163265, 56.764081633, 57.250612245, 57.724081633, 58.259591837, 58.75276644, 59.229047619, 59.723469388, 60.245056689, 60.725986395, 61.198367347, 61.683809524, 62.163877551, 62.669115646, 63.160566893]"
